Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2020,202008,August 2020,4,0,1,Imports,404,Kenya,,36,Australia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,4,,26,,,0
HS,2020,202008,August 2020,4,0,1,Imports,404,Kenya,,554,New Zealand,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,36000,,106865,,,0
HS,2020,202008,August 2020,4,0,1,Imports,404,Kenya,,826,United Kingdom,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,662,,1571,,,0
HS,2020,202006,June 2020,4,0,2,Exports,404,Kenya,,0,World,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,1579,,5957,,,0
HS,2020,202006,June 2020,4,0,2,Exports,404,Kenya,,837,Bunkers,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,465,,2818,,,0
HS,2020,202006,June 2020,4,0,2,Exports,404,Kenya,,728,South Sudan,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,118,,350,,,0
HS,2020,202006,June 2020,4,0,2,Exports,404,Kenya,,398,Kazakhstan,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,996,,2788,,,0
HS,2020,202006,June 2020,4,0,1,Imports,404,Kenya,,784,United Arab Emirates,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,1,,2,,,0
HS,2020,202006,June 2020,4,0,1,Imports,404,Kenya,,800,Uganda,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,750000,,2619525,,,0
HS,2020,202006,June 2020,4,0,1,Imports,404,Kenya,,826,United Kingdom,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,10,,273,,,0
HS,2020,202006,June 2020,4,0,1,Imports,404,Kenya,,108,Burundi,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,15,,1,,,0
HS,2020,202006,June 2020,4,0,1,Imports,404,Kenya,,276,Germany,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,250112,,801824,,,0
HS,2020,202006,June 2020,4,0,1,Imports,404,Kenya,,372,Ireland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,18000,,57227,,,0
HS,2020,202006,June 2020,4,0,1,Imports,404,Kenya,,528,Netherlands,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,144000,,424655,,,0
HS,2020,202006,June 2020,4,0,1,Imports,404,Kenya,,646,Rwanda,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,10,,2,,,0
HS,2020,202005,May 2020,4,0,2,Exports,404,Kenya,,706,Somalia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,33,,7,,,0
HS,2020,202005,May 2020,4,0,1,Imports,404,Kenya,,800,Uganda,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,75000,,225070,,,0
HS,2020,202005,May 2020,4,0,1,Imports,404,Kenya,,752,Sweden,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,3,,41,,,0
HS,2020,202005,May 2020,4,0,1,Imports,404,Kenya,,372,Ireland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,32,,20,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,372,Ireland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,10,,24,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,458,Malaysia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,4418,,3230,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,528,Netherlands,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,765000,,1995667,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,554,New Zealand,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,26,,82,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,646,Rwanda,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,3,,1,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,764,Thailand,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,4320,,2492,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,800,Uganda,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,973000,,3351424,,,0
HS,2020,202010,October 2020,4,0,1,Imports,404,Kenya,,826,United Kingdom,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,236,,428,,,0
