Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,9906,,182301,,182301.645,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,440,Lithuania,LTU,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,5171,,29867,,29867.464,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,703,Slovakia,SVK,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,14879,,268854,,268854.978,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,16898,,176041,,176041.342,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,53971,,848271,,848271.829,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,58718,,1010503,,1010503.63,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,196,Cyprus,CYP,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,12482,,174554,,174554.371,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,470,Malta,MLT,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,723,,11916,,11916.256,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,19520,,202733,,202733.414,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,52802,,1035836,,1035836.771,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,23227,,284190,,284190.755,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,9326,,161489,,161489.17,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,5843,,55330,,55330.352,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,642,Romania,ROU,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,7692,,137887,,137887.13,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,8454,,46143,,46143.909,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,55137,,1035580,,1035580.691,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,38452,,648167,,648167.502,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,348,Hungary,HUN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,11764,,214185,,214185.312,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,9527,,82831,,82831.637,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,8762,,102795,,102795.634,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,67869,,1127448,,1127448.538,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,35033,,573532,,573532.133,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,52446,,818404,,818404.365,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,34355,,657732,,657732.944,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,34576,,652194,,652194.787,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,9615,,178439,,178439.958,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,18487,,301913,,301913.198,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,57210,,1020492,,1020492.458,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,58341,,823254,,823254.52,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,72944,,993073,,993073.118,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,25652,,462408,,462408.778,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,18762,,303121,,303121.896,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,35773,,558447,,558447.314,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,115894,,1610381,,1610381.274,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,330231,,4458154,,4458154.765,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,172718,,3486839,,3486839.91,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,313820,,3762964,,3762964.146,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,2193859,,33715409,,33715409.147,0
H4,2014,201407,201407,4,0,0,X,826,United Kingdom,GBR,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,1,,23,,23.901,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,11109,,66746,66746.53,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,598,Papua New Guinea,PNG,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,19200,,75637,75637.271,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,604,Peru,PER,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,456230,,2162617,2162617.987,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,195782,,932886,932886.403,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,12896,,128661,128661.028,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,800,Uganda,UGA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,38400,,98148,98148.901,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,57200,,269212,269212.565,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,646,Rwanda,RWA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,19200,,136434,136434.371,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,1200,,240,240.516,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,192,Cuba,CUB,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,7080,,63935,63935.5,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,231,Ethiopia,ETH,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,460800,,2319856,2319856.992,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,218,Ecuador,ECU,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,420,,4504,4504.664,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,222,El Salvador,SLV,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,47065,,388884,388884.307,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,1377055,,6464146,6464146.432,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,180,Dem. Rep. of the Congo,COD,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,19200,,135306,135306.953,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,90842,,520830,520830.717,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,624,,27326,27326.96,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,418,Lao People's Dem. Rep.,LAO,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,500,,6769,6769.523,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,110044,,708667,708667.032,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,340,Honduras,HND,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,438012,,1808640,1808640.234,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,244039,,1215915,1215915.276,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,74,Bouvet Island,BVT,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,34902,,222043,222043.035,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,22494,,71992,71992.786,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,440,Lithuania,LTU,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,5785,,50408,50408.145,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,2176137,,5265139,5265139.096,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,642,Romania,ROU,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,6210,,29872,29872.421,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,4402244,,12798298,12798298.976,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,113792,,619950,619950.033,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,616312,,2280876,2280876.698,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,1630,,90629,90629.435,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,1640,,22565,22565.077,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,6000,,136292,136292.4,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,987,,4656,4656.657,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,1759,,25239,25239.148,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,259,,3370,3370.564,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,21332,,114362,114362.018,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,103000,,519148,519148.775,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,20126,,140665,140665.115,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,106781,,794865,794865.294,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,20,,663,663.089,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,57728,,465767,465767.585,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,98073,,823971,823971.071,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,215395,,774690,774690.344,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,220758,,1179604,1179604.041,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,386012,,3546064,3546064.348,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,138130,,1403936,1403936.989,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,201295,,1943138,1943138.785,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,219,,17828,17828.249,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,76020,,504034,504034.683,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,329881,,2464873,2464873.108,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,251596,,9164923,9164923.979,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,604733,,4368410,4368410.266,,0
H4,2014,201408,201408,4,0,0,M,826,United Kingdom,GBR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,13828148,,67383652,67383652.373,,0
